x,y
831505.530225549,1644242.066155944
831505.613040687,1644242.831569589
831505.706627525,1644243.597131811
831505.810935147,1644244.366534042
831505.922627565,1644245.121269606
831506.041704778,1644245.861338502
831506.164627132,1644246.582999778
831506.291394628,1644247.286253432
831506.425546918,1644247.974840420
831506.545438750,1644248.655846447
831506.661790919,1644249.333111522
831506.778041244,1644250.017759459
831506.890650069,1644250.706049302
831507.003258884,1644251.394339148
831507.126537563,1644252.090160433
831507.253406800,1644252.786031246
831507.358579861,1644253.492679196
831507.470883130,1644254.203117630
831507.572363764,1644254.917098919
831507.677333121,1644255.638512596
831507.767736524,1644256.374493890
831507.883172062,1644257.118204729
831507.987784966,1644257.865458422
831508.088807289,1644258.612662591
831508.179108814,1644259.356026754
831508.298134873,1644260.099787128
831508.413824938,1644260.825040828
831508.529565909,1644261.546603101
831508.648795602,1644262.275597762
831508.756897158,1644263.030283856
831508.846944027,1644263.792105181
831508.954434544,1644264.591088441
831509.040076138,1644265.411923124
831509.111202700,1644266.243633994
831509.196793354,1644267.068160111
831509.275050110,1644267.903661467
831509.331916203,1644268.727791376
831509.403195471,1644269.548427962
831509.492274808,1644270.380386474
831509.588586183,1644271.208752611
831509.688488113,1644272.037168277
831509.784697626,1644272.872917279
831509.880805292,1644273.716049143
831509.969782730,1644274.555390526
831510.055016833,1644275.405756674
831510.125939581,1644276.252233286
831510.193424505,1644277.087586082
831510.253830124,1644277.915456966
831510.292641422,1644278.746722119
831510.310112991,1644279.562924390
831510.299521974,1644280.330741854
831510.278159254,1644281.098410737
831510.253256882,1644281.862338664
831510.249999730,1644282.619180893
831510.264746313,1644283.372579329
831510.332740339,1644284.171017835
831510.429560708,1644284.962469700
831510.555258337,1644285.743243495
831510.691982240,1644286.505708724
831510.861123043,1644287.261236842
831511.051909052,1644288.009679268
831511.257057299,1644288.758319808
831511.494571523,1644289.503714671
831511.771581929,1644290.249654343
831512.062954568,1644290.995792133
831512.382695258,1644291.768166164
831512.720541500,1644292.529713550
831513.065619762,1644293.287668572
831513.417828206,1644294.049414090
831513.784347957,1644294.815049160
831514.144144827,1644295.547362312
831514.500300192,1644296.283317375
831514.845632923,1644297.022815294
831515.180244861,1644297.758473207
831515.496954879,1644298.490192057
831515.813766713,1644299.214528056
831516.134169086,1644299.938913592
831516.454520517,1644300.666990566
831516.774821003,1644301.398758978
831517.091429064,1644302.137860731
831517.400805057,1644302.880554866
831517.706590465,1644303.623199479
831518.012426770,1644304.362152670
831518.318568576,1644305.078957287
831518.628351839,1644305.792120011
831518.934544520,1644306.505233213
831519.247867379,1644307.222136912
831519.564628015,1644307.950164441
831519.884571822,1644308.707772950
831520.215083605,1644309.480295779
831520.556112441,1644310.271424358
831520.911503494,1644311.062751065
831521.274024719,1644311.857868272
831521.661730762,1644312.649640767
831522.063900859,1644313.434228532
831522.498742420,1644314.193422066
831522.958870637,1644314.941888032
831523.451517552,1644315.676034061
831523.955088879,1644316.399254405
831524.480610909,1644317.093240502
831525.013314027,1644317.787325677
831525.560481195,1644318.474226132
831526.118572775,1644319.150200906
831526.691230251,1644319.811608099
831527.274608451,1644320.476855335
831527.865167737,1644321.142201653
831528.455879756,1644321.796473701
831529.046693589,1644322.443362908
831529.640996103,1644323.097684529
831530.242632471,1644323.741030943
831530.840932862,1644324.365870691
831531.424972832,1644324.983129472
831531.998495711,1644325.581782524
831532.561552422,1644326.158138416
831533.103014828,1644326.737888566
831533.665765940,1644327.336393083
831534.253701859,1644327.931552913
831534.859641468,1644328.523268992
831535.476199953,1644329.126207981
831536.118146938,1644329.711036563
831536.760450358,1644330.270025153
831537.402753749,1644330.829013767
831538.048545821,1644331.395434798
831538.705313236,1644331.947238727
831539.365671181,1644332.499092212
831540.019000755,1644333.039772363
831540.683305674,1644333.565835413
831541.358535014,1644334.080972794
831542.037303958,1644334.599851165
831542.716072874,1644335.118729560
831543.398330469,1644335.645040375
831544.073355997,1644336.174943580
831544.741200382,1644336.704747742
831545.401914547,1644337.230761430
831546.059139979,1644337.749342744
831546.712927604,1644338.256800255
831547.359534088,1644338.764158720
831547.999061283,1644339.264035276
831548.631509190,1644339.756429923
831549.263906146,1644340.252516023
831549.889071035,1644340.752194508
831550.507054785,1644341.251773943
831551.121397027,1644341.754995297
831551.735739245,1644342.258216671
831552.339309765,1644342.761289461
831552.942880262,1644343.264362271
831553.528447022,1644343.770878855
831554.121194871,1644344.277494530
831554.717431399,1644344.791542624
831555.320849015,1644345.305689810
831555.935038276,1644345.819985625
831556.574463266,1644346.327245348
831557.221120271,1644346.830912734
831557.875213001,1644347.316222057
831558.536486821,1644347.801630475
831559.194271915,1644348.279606518
831559.852107913,1644348.753891151
831560.499121289,1644349.231718630
831561.146032785,1644349.716928994
831561.785712214,1644350.205731740
831562.421750133,1644350.698176403
831563.061327655,1644351.194362057
831563.704546638,1644351.686905839
831564.344225969,1644352.175708674
831564.984058062,1644352.653437236
831565.634661799,1644353.131314433
831566.278237188,1644353.598018282
831566.928993665,1644354.064821228
831567.583442534,1644354.524290871
831568.245123421,1644354.980168181
831568.896032617,1644355.435896900
831569.550532346,1644355.891675180
831570.205032052,1644356.347453482
831570.859378945,1644356.814306104
831571.499261731,1644357.288343459
831572.146427466,1644357.755097049
831572.797030942,1644358.232974496
831573.440504213,1644358.707061456
831574.091158570,1644359.181247518
831574.756226055,1644359.651940326
831575.421344448,1644360.118941725
831576.086513748,1644360.582251715
831576.766045244,1644361.045759887
831577.445729510,1644361.498193786
831578.129106170,1644361.943294386
831578.816022431,1644362.392135982
831579.506631087,1644362.833644277
831580.190109542,1644363.271362085
831580.869895555,1644363.716413243
831581.549681546,1644364.161464425
831582.233109001,1644364.602873740
831582.923666610,1644365.048073592
831583.607043087,1644365.493174387
831584.294111960,1644365.930941883
831584.977590256,1644366.368659863
831585.668351505,1644366.799094084
831586.359367395,1644367.211071169
831587.064949215,1644367.608480712
831587.767195126,1644367.987383577
831588.484108835,1644368.344336036
831589.197533837,1644368.693856115
831589.911162556,1644369.028610489
831590.624842193,1644369.359673456
831591.356576452,1644369.683601292
831592.084822009,1644370.000096747
831592.813373154,1644370.294443632
831593.552695948,1644370.588939168
831594.295813018,1644370.868718543
831595.035390455,1644371.144756969
831595.775018813,1644371.417103988
831596.514596225,1644371.693142465
831597.246992515,1644371.969081884
831597.979490663,1644372.237638462
831598.715681221,1644372.498861744
831599.452024575,1644372.749010753
831600.192009406,1644372.995517897
831600.935788521,1644373.227308880
831601.690441159,1644373.451865653
831602.445246595,1644373.665348154
831603.203744447,1644373.871497359
831603.973166760,1644374.066720922
831604.749821109,1644374.258352168
831605.515805660,1644374.442451943
831606.274558160,1644374.630144088
831607.033310653,1644374.817836260
831607.795602756,1644375.009269437
831608.554202424,1644375.208035963
831609.327062427,1644375.414383560
831610.117926129,1644375.617287475
831610.919561485,1644375.820340053
831611.717606278,1644376.023343115
831612.515803874,1644376.215271906
831613.317592017,1644376.407250272
831614.112300920,1644376.591746710
831614.907009816,1644376.776243176
831615.698230026,1644376.953307259
831616.485859676,1644377.130321823
831617.266359150,1644377.303545890
831618.043319002,1644377.473029006
831618.809558125,1644377.638672078
831619.575848181,1644377.800623742
831620.345830661,1644377.955242112
831621.108581089,1644378.113452850
831621.874973005,1644378.268021727
831622.637825302,1644378.418849649
831623.397137979,1644378.565936618
831624.160041206,1644378.713073159
831624.926636860,1644378.852876406
831625.689489139,1644379.003704434
831626.455779147,1644379.165656335
831627.225608765,1644379.331349244
831627.984462957,1644379.511659271
831628.736034155,1644379.699253097
831629.487503466,1644379.894229816
831630.242563323,1644380.089256109
831631.004753341,1644380.288072958
831631.785099883,1644380.472371841
