x,y
661559.305452717,1509762.614046047
661558.306113994,1509762.577685116
661557.306613756,1509762.546252146
661556.307025055,1509762.517587278
661555.307392971,1509762.490463568
661554.307617285,1509762.469460545
661553.307817022,1509762.449475749
661552.308022112,1509762.429224229
661551.308232540,1509762.408710541
661550.308503855,1509762.385438923
661549.308785292,1509762.361715757
661548.309044237,1509762.339003943
661547.309261681,1509762.318151152
661546.309480704,1509762.297222750
661545.309822600,1509762.271157249
661544.310505471,1509762.234946342
661543.311431978,1509762.191928914
661542.312489175,1509762.146060138
661541.313922192,1509762.092543970
661540.315971692,1509762.028655791
661539.318642709,1509761.955841456
661538.321716946,1509761.877504786
661537.324986693,1509761.796714221
661536.328509536,1509761.712849585
661535.332967774,1509761.618580067
661534.337990144,1509761.518539172
661533.343295374,1509761.415670584
661532.348774052,1509761.311165051
661531.354945500,1509761.200238010
661530.362156884,1509761.080431727
661529.369228339,1509760.961760674
661528.375836755,1509760.846998267
661527.381967711,1509760.736434605
661526.386749029,1509760.638997435
661525.390021822,1509760.559862925
661524.391699559,1509760.503681023
661523.391805519,1509760.489123933
661522.392908274,1509760.527170165
661521.398549353,1509760.622527871
661520.411921930,1509760.781764776
661519.441573607,1509761.023475623
661518.497390169,1509761.350758641
661517.584261164,1509761.754737776
661516.707011119,1509762.232240321
661515.871721445,1509762.780608671
661515.088977389,1509763.402952421
661514.370297103,1509764.098192055
661513.710970083,1509764.849193513
661513.110914440,1509765.647901614
661512.573612931,1509766.489775825
661512.096968960,1509767.368477277
661511.673737320,1509768.274498789
661511.308249637,1509769.205013448
661510.992252135,1509770.152961072
661510.723629898,1509771.115803814
661510.507544088,1509772.092178191
661510.348551002,1509773.079201845
661510.235677680,1509774.072148563
661510.170645746,1509775.069604644
661510.169807847,1509776.069604293
661510.218765276,1509777.068121406
661510.309673813,1509778.063419380
661510.440910165,1509779.054666757
661510.621088461,1509780.038300724
661510.822540680,1509781.017715221
661511.040149534,1509781.993715384
661511.272324759,1509782.966356437
661511.517816257,1509783.935741121
661511.773212738,1509784.902567110
661512.038213790,1509785.866800278
661512.319554325,1509786.826304384
661512.617849932,1509787.780777164
661512.918393697,1509788.734545189
661513.215042255,1509789.689531644
661513.512780625,1509790.644178959
661513.810646578,1509791.598786662
661514.088557422,1509792.559292332
661514.352817947,1509793.523738256
661514.624252066,1509794.486176948
661514.879242856,1509795.453011647
661514.943670963,1509795.707775063
