x,y,speed,heading,fix_quality
661670.667834084,1509921.344953562,1.42635,90.71,5
661672.867849945,1509921.267739238,0.39629400000000004,98.65,5
661674.871983028,1509920.993449248,0.810578,90.81,5
661676.282390493,1509920.703634240,0.781794,95.13,5
661677.527799032,1509920.296718588,0.9462740000000001,90.66,5
661679.256127577,1509919.511357619,0.23284200000000002,123.24,5
661680.736191680,1509918.674717035,0.7082919999999999,107.3,5
661681.719011713,1509917.851597032,0.41891,128.36,5
661682.752873953,1509916.813206220,0.846558,127.45,5
661684.137289466,1509915.362387807,0.9945900000000001,148.14,5
661685.206031263,1509914.042292749,1.14108,153.08,5
661685.965008899,1509912.980571605,0.973002,154.72,5
661686.441080935,1509912.076721840,0.93291,156.3,5
661686.811418879,1509911.364040104,0.9503860000000001,165.5,5
661687.129802817,1509910.598723962,0.88665,174.59,5
661687.393852260,1509910.128090706,1.001786,164.79,5
661687.712790639,1509909.311894118,0.918518,141.56,5
661688.068281218,1509908.180605982,0.968376,169.58,5
661688.139155685,1509907.446913036,0.8558100000000001,180.8,5
661688.192884212,1509906.708991576,0.836792,183.87,5
661688.237261608,1509905.892265586,0.7684300000000001,178.84,5
661688.351401911,1509904.928318855,1.0958480000000002,171.21,5
661688.460552839,1509903.810325018,1.184256,167.62,5
661688.720817971,1509902.539685625,1.325092,169.75,5
661688.945703397,1509901.158198495,1.353876,174.74,5
661689.079754397,1509899.886781613,1.234628,176.06,5
661689.232063154,1509898.578600602,1.345138,172.26,5
661689.441233118,1509897.323623708,1.190938,167.31,5
661689.571946845,1509896.091523919,1.099446,171.05,5
661689.813272841,1509894.968274257,1.162668,167.72,5
661690.213268006,1509891.504338010,0.502178,178.05,5
661690.288570581,1509890.988529504,0.48264599999999996,169.59,5
661690.365236089,1509890.251469801,0.907724,176.41,5
661690.478984998,1509889.348693844,0.855296,173.86,5
661690.629817316,1509888.280201632,1.2546739999999998,173.3,5
661690.872165594,1509886.991013577,1.2968220000000001,172.2,5
661691.078111947,1509885.756916181,1.17706,173.24,5
661691.229739336,1509884.559360774,1.17449,178.29,5
661691.327502071,1509883.324596955,1.319952,179.49,5
661691.443295413,1509882.089944209,1.165238,177.33,5
661691.576778636,1509880.910715331,1.18734,178.89,5
661691.656510773,1509879.675840444,1.3502779999999999,180.31,5
661691.719007340,1509878.311791291,1.3898560000000002,179.91,5
661691.817905862,1509876.892651480,1.492656,179.33,5
661691.935516464,1509875.362997143,1.53943,174.43,5
661692.088733983,1509873.907315347,1.412986,176.1,5
661692.259982122,1509872.451744621,1.495226,172.6,5
661692.395509776,1509870.940638956,1.519384,173.66,5
661692.459028547,1509869.410651411,1.5435420000000002,178.29,5
661692.486258927,1509867.917316927,1.432004,178.17,5
661692.459056713,1509866.478962031,1.394482,182.82,5
661692.449885103,1509865.040718207,1.460788,178.26,5
661692.477001883,1509863.565821325,1.481348,179.23,5
661692.504232229,1509862.072486846,1.489058,179.97,5
661692.549379615,1509860.597701036,1.438686,178.26,5
661692.630247510,1509859.178450166,1.361072,177.74,5
661692.675167737,1509857.740539558,1.535832,180.38,5
661692.702511640,1509856.228767483,1.492142,179.55,5
661692.729628382,1509854.753870609,1.493684,180.69,5
661692.756517963,1509853.315848935,1.447424,179.16,5
661692.765036182,1509851.933028990,1.330232,180.28,5
661692.773554394,1509850.550209047,1.443826,179.18,5
661692.782413327,1509849.112076307,1.447424,178.79,5
661692.827447088,1509847.655728108,1.460788,178.11,5
661692.836078854,1509846.254470569,1.3441100000000001,178.08,5
661692.880090426,1509844.964060765,1.221264,176.72,5
661692.923306963,1509843.802714154,1.080942,176.34,5
661692.947924985,1509842.733444473,1.06398,176.73,5
661692.954285217,1509841.700938921,1.003328,177.63,5
661692.960191144,1509840.742183766,0.90721,179.02,5
661692.984241277,1509839.765102081,1.0876240000000001,176.6,5
661693.063178350,1509838.659290409,1.09225,174.51,5
661693.178176700,1509837.553700875,1.11538,172.5,5
661693.329236331,1509836.448333477,1.099446,169.92,5
661693.534842188,1509835.269548889,1.209956,168.12,5
661693.794539982,1509834.091097508,1.177574,165.47,5
661694.108443293,1509832.894541735,1.199162,163.99,5
