x,y
661513.480199639,1509765.120720302
661512.778021597,1509766.123130207
661512.165407072,1509767.221970268
661511.620900756,1509768.387607215
661511.148086086,1509769.623750748
661510.768713302,1509770.912096405
661510.479380456,1509772.219434343
661510.276436024,1509773.553117406
661510.170789147,1509774.898462088
661510.169652075,1509776.255512765
661510.251478747,1509777.609386245
661510.426974108,1509778.978586677
661510.667720168,1509780.292873735
661510.920101394,1509781.474476743
661511.165996365,1509782.538034833
661511.405291638,1509783.501985588
661511.644836458,1509784.425373660
661511.902207713,1509785.382060335
661512.198633800,1509786.438554046
661512.555819568,1509787.583925375
661512.927225634,1509788.762573119
661513.270236395,1509789.867293020
661513.592064115,1509790.898129456
661513.903277612,1509791.895711679
661514.171444394,1509792.856152477
661514.425345453,1509793.790691906
661514.714831347,1509794.802891082
661514.943670963,1509795.707775063
