x,y,speed,heading,fix_quality
661583.851697817,1509908.273540393,1.985582,35.34,4
661585.013924199,1509909.866388278,1.943948,36.26,4
661586.122058695,1509911.458903230,1.888436,34.83,4
661587.194358905,1509913.014321056,1.840634,37.2,4
661588.248855420,1509914.532752754,1.85554,38.91,4
661589.285548250,1509916.014198320,1.749656,34.63,4
661590.340498551,1509917.458879759,1.7152180000000001,37.84,4
661591.377758686,1509918.848137470,1.70391,36.66,4
661592.378617028,1509920.292486004,1.738348,35.05,4
661593.343300599,1509921.755050170,1.7193300000000002,34.16,4
661594.289839966,1509923.235940971,1.726012,33.25,4
661595.218348653,1509924.716720812,1.743488,33.41,4
661596.147197775,1509926.142187918,1.6951720000000001,33.62,4
661597.058129731,1509927.549106466,1.640174,33.72,4
661597.969402131,1509928.900712276,1.618586,35.16,4
661598.898932033,1509930.215553952,1.561532,35.83,4
661599.757020677,1509931.419326064,1.611904,34.49,4
661600.668633344,1509932.715619218,1.6571360000000002,34.71,4
661601.633770020,1509934.104433422,1.70648,34.96,4
661602.616937156,1509935.493358688,1.697228,36.92,4
661603.653968830,1509936.919492233,1.762506,33.5,4
661604.690773348,1509938.382501021,1.776384,37.42,4
661605.800154080,1509939.772203550,1.790262,41.69,4
661606.891504127,1509941.161795122,1.7362920000000002,39.83,4
661607.982854053,1509942.551386753,1.7609640000000002,38.07,4
661609.056059784,1509943.959305020,1.7671320000000001,38.46,4
661610.129151865,1509945.385660938,1.77844,38.72,4
661611.238418466,1509946.793801359,1.7224140000000001,39.23,4
661612.294047386,1509948.127858399,1.6597060000000001,39.64,4
661613.349903250,1509949.425040304,1.674612,40.32,4
661614.441933647,1509950.704006713,1.671528,42.01,4
661615.533963934,1509951.982973180,1.664846,39.14,4
661616.571675391,1509953.298481823,1.678724,38.77,4
661617.609273212,1509954.632428114,1.684892,39.91,4
661618.646984453,1509955.947936862,1.7028820000000002,36.79,4
661619.684582057,1509957.281883260,1.692088,39.27,4
661620.758354186,1509958.597614171,1.6571360000000002,39.74,4
661621.796632780,1509959.820935103,1.638118,47.07,4
661622.997753885,1509960.953067370,1.6340059999999998,51.65,4
661624.344141100,1509961.920149581,1.697742,58.45,4
661625.908257237,1509962.667313095,1.718816,70.59,4
661627.545857953,1509963.193669688,1.70391,78.06,4
661629.293231460,1509963.462566243,1.756852,84.58,4
661631.059770904,1509963.547197990,1.842176,89.43,4
661632.881310335,1509963.484662193,1.7768979999999999,93.93,4
661634.685386961,1509963.329827500,1.802084,94.52,4
661636.471319531,1509963.193319488,1.808766,93.56,4
661638.293199682,1509963.075471271,1.816476,93.84,4
661640.133110408,1509962.957734221,1.839092,92.86,4
661642.026885716,1509962.877205619,1.923388,92.58,4
661643.956608596,1509962.815336837,1.94292,92.4,4
661645.904589151,1509962.716704046,1.943948,93.5,4
661647.852796844,1509962.581196202,1.919276,94.47,4
661649.765057029,1509962.427028809,1.8899780000000002,92.9,4
661651.659173148,1509962.291188101,1.877642,93.68,4
661653.552721514,1509962.247535517,1.858624,91.71,4
661655.374147701,1509962.203438864,1.828298,92.76,4
661657.213604463,1509962.159453388,1.856568,91.6,4
661659.071091793,1509962.115579095,1.871474,91.93,4
661660.946609692,1509962.071815988,1.822644,92.01,4
661662.785952952,1509962.046268500,1.8437180000000002,91.66,4
661664.607265677,1509962.020610082,1.8211020000000002,91.51,4
661666.464866652,1509961.958298711,1.867876,92.16,4
661668.322126947,1509961.951300268,1.851428,91.84,4
661670.161470278,1509961.925753294,1.8457740000000002,90.01,4
661671.983010215,1509961.863220188,1.84269,93.01,4
661673.804550176,1509961.800687207,1.7897480000000001,91.5,4
661675.608059607,1509961.738043286,1.80928,92.74,4
661677.411682635,1509961.656961889,1.839092,92.2,4
661679.088637524,1509961.648853539,1.646342,90.55,4
661680.855858764,1509961.622863040,1.825728,91.54,4
661682.749521038,1509961.560774952,1.8982020000000002,89.95,4
661684.696820677,1509961.572770615,1.954742,89.84,4
661686.662378044,1509961.548002294,1.987638,89.66,4
661688.627821852,1509961.541671722,1.988152,91.15,4
661690.647584498,1509961.498799321,1.981984,90.03,4
661692.631286064,1509961.455704922,1.96605,92.09,4
661694.633018207,1509961.412721750,1.974274,90.95,4
661696.580658714,1509961.369405491,1.9532,90.17,4
