x,y
661724.276422922,1509951.669434824
661725.117293040,1509951.128197866
661725.956732722,1509950.584747294
661726.795658451,1509950.040501374
661727.637184588,1509949.500290670
661728.479405305,1509948.961157788
661729.323973121,1509948.425711806
661730.168879039,1509947.890796887
661731.012965911,1509947.354590442
661731.855471158,1509946.815936048
661732.691207427,1509946.266805018
661733.523107578,1509945.711940608
661734.349556253,1509945.148928541
661735.158557840,1509944.561493846
661735.959097746,1509943.962214396
661736.724694670,1509943.319049743
661737.477867042,1509942.661877675
661738.193019524,1509941.962909202
661738.877707556,1509941.235337930
661739.530253846,1509940.477589067
661740.123299586,1509939.673431295
661740.691739680,1509938.851162732
661741.190043853,1509937.984160454
661741.650861095,1509937.097688602
661742.070717919,1509936.190213286
661742.427953226,1509935.256198866
661742.728814046,1509934.303082926
661742.963930523,1509933.331766528
661743.132398070,1509932.346571305
661743.245903047,1509931.353362751
661743.321832721,1509930.356466170
661743.373076824,1509929.357780012
661743.413809609,1509928.358611422
661743.451734903,1509927.359338618
661743.483517222,1509926.359843804
661743.511253661,1509925.360238086
661743.534272992,1509924.360503066
661743.554209736,1509923.360705930
661743.571483386,1509922.360855130
661743.591073601,1509921.361048908
661743.612278051,1509920.361273747
661743.633782472,1509919.361505016
661743.655433592,1509918.361739429
661743.675496868,1509917.361941015
661743.695185544,1509916.362134855
661743.727128146,1509915.362649692
661743.760467915,1509914.363210866
661743.809754653,1509913.364426195
661743.859425606,1509912.365661121
661743.912009390,1509911.367044605
661743.964713906,1509910.368434488
661744.017988510,1509909.369854588
661744.070609199,1509908.371240963
661744.120348077,1509907.372478707
661744.167273958,1509906.373596291
661744.202886709,1509905.374230626
661744.235467102,1509904.374776074
661744.258454161,1509903.375040311
661744.276798317,1509902.375232436
661744.284870362,1509901.375265015
661744.280431530,1509900.375381526
661744.258943856,1509899.375612413
661744.208052709,1509898.377200834
661744.137328268,1509897.379704943
661744.012210386,1509896.387906444
661743.866974565,1509895.398860329
661743.634980337,1509894.426143166
661743.369417683,1509893.463130702
661743.046575995,1509892.516677722
661742.661255989,1509891.595301903
661742.240163117,1509890.688284377
661741.795167205,1509889.793078820
661741.330479004,1509888.907604442
661740.845329546,1509888.033440968
661740.342652662,1509887.168966590
661739.829381612,1509886.310802509
661739.308638965,1509885.457088801
661738.782158783,1509884.606913556
661738.253068451,1509883.758348049
661737.714653062,1509882.915683851
661737.170800076,1509882.076524442
661736.619745159,1509881.242055462
661736.064746812,1509880.410208859
661735.507308198,1509879.580009731
661734.928916803,1509878.764250333
661734.347486023,1509877.950676077
661733.758425240,1509877.142587348
661733.164683564,1509876.337953705
661732.566029451,1509875.536946056
661731.969127754,1509874.734633171
661731.373106271,1509873.931664683
661730.774901120,1509873.130322639
661730.176343363,1509872.329244228
661729.591190668,1509871.518321097
661729.005863297,1509870.707524170
661728.419740326,1509869.897302063
661727.830756563,1509869.089172446
661727.236159533,1509868.285148583
661726.637434166,1509867.484213137
661726.033996045,1509866.686803308
661725.427796620,1509865.891496205
661724.819564076,1509865.097737317
661724.202060638,1509864.311211239
661723.580116243,1509863.528149830
661722.950661859,1509862.751128944
661722.319127937,1509861.975780696
661721.691510033,1509861.197261181
661721.064360164,1509860.418362756
661720.425732328,1509859.648847007
661719.786134589,1509858.880145022
661719.139281861,1509858.117530080
661718.492664819,1509857.354715489
661717.846787621,1509856.591274171
661717.201667690,1509855.827193974
661716.557879669,1509855.061990090
661715.914490682,1509854.296450855
661715.271529018,1509853.530552494
661714.628394691,1509852.764799138
661713.985143004,1509851.999144342
661713.343233476,1509851.232364825
661712.701906000,1509850.465097551
661712.062735352,1509849.696033940
661711.424124089,1509848.926504437
661710.780574896,1509848.161103480
661710.136333157,1509847.396281552
661709.489037657,1509846.634043025
661708.841567541,1509845.871952229
661708.198271220,1509845.106334933
661707.554592730,1509844.341041245
661706.905470801,1509843.580356868
661706.256099067,1509842.819886164
661705.605200354,1509842.060721580
661704.955692836,1509841.300372338
661704.309941298,1509840.536824729
661703.664615089,1509839.772917838
661703.019760948,1509839.008612181
661702.389758490,1509838.232099494
661701.769567436,1509837.447905906
661701.203702360,1509836.623408049
661700.677596702,1509835.774469171
661700.197409996,1509834.897302866
661699.814002773,1509833.974551163
661699.487784097,1509833.031793810
661699.260039585,1509832.058072887
661699.138801233,1509831.067717148
661699.071582307,1509830.070823441
661699.135919181,1509829.072895204
661699.260279915,1509828.083265611
661699.469119575,1509827.105315716
661699.783195136,1509826.158767398
661700.144413327,1509825.226286074
661700.632637206,1509824.354620174
661701.142306761,1509823.495194573
661701.766416766,1509822.713858088
661702.409919846,1509821.950113390
661703.126909689,1509821.253029776
661703.863105190,1509820.577599737
661704.640806481,1509819.948965740
661705.429836536,1509819.334990314
661706.234239917,1509818.740906818
661707.044566737,1509818.155006397
661707.860183880,1509817.576414421
661708.672318521,1509816.992961194
661709.482538744,1509816.406835618
661710.287584648,1509815.813642689
661711.091063081,1509815.218308827
661711.891327041,1509814.618664562
661712.691107499,1509814.018371950
661713.489116930,1509813.415727273
661714.287153391,1509812.813118399
661715.086502024,1509812.212250890
661715.886111428,1509811.611731129
661716.686849401,1509811.012716355
661717.488373221,1509810.414756871
661718.291722291,1509809.819248456
661719.094619698,1509809.223131852
661719.896928009,1509808.626221999
661720.702222862,1509808.033360885
661721.509393648,1509807.443042900
661722.316302944,1509806.852367562
661723.124191412,1509806.263041249
661723.935695380,1509805.678694340
661724.746908730,1509805.093944098
661725.556668399,1509804.507184849
661726.365241092,1509803.918788941
661727.170090612,1509803.325331559
661727.970644261,1509802.726079508
661728.768833236,1509802.123672377
661729.567633547,1509801.522076113
661730.365278154,1509800.918955093
