x,y
831554.255718520,1644167.849720316
831553.278960360,1644168.063992648
831552.305876830,1644168.294428348
831551.335170633,1644168.534636010
831550.368293155,1644168.789861931
831549.404321949,1644169.055676872
831548.447287291,1644169.345634649
831547.493701959,1644169.646585881
831546.548046073,1644169.971680699
831545.608963499,1644170.315239078
831544.677620742,1644170.679381426
831543.749006712,1644171.050265599
831542.831183962,1644171.447170190
831541.923529936,1644171.866648430
831541.031367237,1644172.318110514
831540.156732181,1644172.802525511
831539.301265264,1644173.320201914
831538.461004226,1644173.862230913
831537.634157676,1644174.424579568
831536.818340157,1644175.002821256
831536.011670377,1644175.593800856
831535.214543828,1644176.197515430
831534.428570046,1644176.815741550
831533.650792021,1644177.444249552
831532.882705692,1644178.084542843
831532.128972723,1644178.741609587
831531.382985776,1644179.407569044
831530.645727534,1644180.083120911
831529.922719384,1644180.773888699
831529.214906352,1644181.480221418
831528.511637847,1644182.191145752
831527.817339409,1644182.910800636
831527.132208251,1644183.639208039
831526.448311420,1644184.368786761
831525.770242379,1644185.103780603
831525.108763577,1644185.853727981
831524.463665946,1644186.617807728
831523.832790750,1644187.393691757
831523.207062953,1644188.173674607
831522.594937289,1644188.964433449
831521.981226665,1644189.753963772
831521.371473760,1644190.546541545
831520.777825362,1644191.351075259
831520.211706860,1644192.175290495
831519.671221798,1644193.016485831
831519.163041567,1644193.877506805
831518.680499215,1644194.753338529
831518.207147937,1644195.634209237
831517.714336000,1644196.504232206
831517.211850941,1644197.368817171
831516.737144275,1644198.248918680
831516.269228960,1644199.132691573
831515.806646562,1644200.019237003
831515.362705334,1644200.915288845
831514.914375229,1644201.808969481
831514.439041991,1644202.688773767
831513.967832643,1644203.570790900
831513.507297024,1644204.458388995
831513.053499150,1644205.349493231
831512.605378508,1644206.243452969
831512.154636163,1644207.136099157
831511.707795980,1644208.030706259
831511.256456138,1644208.923052711
831510.814953742,1644209.820296691
831510.384440072,1644210.722871876
831509.966004448,1644211.631107705
831509.563805480,1644212.546644144
831509.179968369,1644213.470029122
831508.814128370,1644214.400695486
831508.462589464,1644215.336862830
831508.133628251,1644216.281194020
831507.810845967,1644217.227666707
831507.501189057,1644218.178513153
831507.209501083,1644219.135026501
831506.917027176,1644220.091299561
831506.629020964,1644221.048927462
831506.344985296,1644222.007741092
831506.059346300,1644222.966077856
831505.772826585,1644223.924128774
831505.505944614,1644224.887857124
831505.243414576,1644225.852779337
831504.987819738,1644226.819546980
831504.751848287,1644227.791305898
831504.520984018,1644228.764289334
831504.280841890,1644229.735026720
831504.044946501,1644230.706800325
831503.821305747,1644231.681461796
831503.614612811,1644232.659809683
831503.441548125,1644233.644570783
831503.317053372,1644234.636523529
831503.249830877,1644235.633995421
831503.237392376,1644236.633680434
831503.276546689,1644237.632668959
831503.367821225,1644238.628205470
831503.507871131,1644239.618238508
831503.680027632,1644240.603220806
831503.880258141,1644241.582896630
831504.104474592,1644242.557395465
831504.342721632,1644243.528599322
831504.596476773,1644244.495642467
831504.880754838,1644245.454382980
831505.164314173,1644246.413327720
831505.436614155,1644247.375509999
831505.704138815,1644248.339031382
831505.962965844,1644249.304639166
831506.185205069,1644250.279603374
831506.399614341,1644251.256346380
831506.622655340,1644252.231119035
831506.833359367,1644253.208372908
831507.018776674,1644254.191032769
831507.204676352,1644255.173601500
831507.392287242,1644256.155844224
831507.577686023,1644257.138496565
831507.756087529,1644258.122454339
831507.922700870,1644259.108469925
831508.093580924,1644260.093747451
831508.272561510,1644261.077595839
831508.455445387,1644262.060729728
831508.612335423,1644263.048080352
831508.752092278,1644264.038265175
831508.881736363,1644265.029792998
831509.000240772,1644266.022740748
831509.105501832,1644267.017168107
831509.247792165,1644268.006855598
831509.396976481,1644268.995664534
831509.549561190,1644269.983952267
831509.698563714,1644270.972783142
831509.853439521,1644271.960717089
831510.000821774,1644272.949762567
831510.140092921,1644273.940016653
831510.273097757,1644274.931120495
831510.399597160,1644275.923085837
831510.539444964,1644276.913245600
831510.698020799,1644277.900576290
831510.875731452,1644278.884608564
831511.071471046,1644279.865262682
831511.272227086,1644280.844899855
831511.476995629,1644281.823709866
831511.679886396,1644282.802909506
831511.881544144,1644283.782365555
831512.090724629,1644284.760237261
831512.288682058,1644285.740447770
831512.489214142,1644286.720131421
831512.693565255,1644287.699028716
831512.893496329,1644288.678831230
831513.089604078,1644289.659413491
831513.288458171,1644290.639440795
831513.485457951,1644291.619841997
